,职位名称,职位名称关键字,职位薪资,公司名称,地区,工作经验,学历要求,职位描述要求,Linux,Python,Java,C,Web,Sql,App,Mysql,Oracle
33,产品测试员,测试,3750.0,杭州翔泰电器有限公司,杭州,0.0,无,、熟练操作产品测试软件，掌握测试流程2、完成半产品相关检验工作（产品的潜在的、出现的质量问题)，严格控制不良品；3、做好数据统计、记录真实且有效完整；4、负责工作现场的环境管理及检验工具的维护保管。岗位要求：1.中专以上学历，经验不限；2、熟练使用相关测试设备以及办公软件；3、工作认真负责，严谨细致，有原则、纪律性；4、良好的沟通协调能力及良好的团队协作精神。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,软件测试工程师（软三）,测试,8000.0,厦门澜海人力资源顾问有限公司,厦门,0.0,无,"成立于2001年，市属国有集团企业控股。公司致力于成为交通行业信息化解决方案的专家型企业，以信息化助力交通行业运营和管理水平的提升，让交通更加安全、畅通、舒适。岗位要求：1. 计算机软件或者相关专业,本科或以上学历；2．熟悉软件工程，oracle或SQL Server等大型数据库及SQL查询语言，软件测试过程和方法3.拥有较好的团队合作精神，较强的责任感及进取精神；4.对软件测试工作有浓厚兴趣,工作细致认真,有耐心；5.具有软件测试相关经验两年或以上；6.具体良好的学习能力、理解能力和逻辑思维；7.具有java等编程经验优先考虑；8.具有性能测试、自动化测试等经验优先考虑；岗位职责：1、负责系统测试工作，根据用例执行系统测试；2、进行缺陷的登记（对缺陷进行初步的分析定位）；跟踪问题推动缺陷修改；3、理解产品需求，进行测试用例的设计编写；4、制定测试计划，提交测试报告等有关测试文档的编写；5、工作地点：集美区、岛内都有职能类别：										软件测试									",0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
35,软件测试工程师,测试,8500.0,南京勤丰文化传媒有限公司,南京,2.0,大专,、根据项目计划，编写系统测试计划；2、参加需求讨论和评审，并根据需求，设计并编写系统测试用例；3、搭建系统测试环境，执行系统测试，并记录发现的问题；4、在完成测试后提交相关测试报告文件，对测试故障进行跟踪分析，推动测试中发现缺陷及时合理解决；5、负责测试环境的维护，包括编译打包环境、数据库环境、应用服务器等；6、完成领导交办的临时、突发工作任务。岗位要求：1、大专及以上学历，计算机科学与技术、软件工程专业；2、1年以上软件测试经验、熟悉各种测试流程（功能、性能和自动化测试流程）；3、具备良好的业务沟通和理解能力，有较强的责任心及进取精神；4、对web方面知识有所了解，有web应用开发经验者优先。,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
36,微系统（微流控）系统开发测试,测试,17916.67,中国航天科工集团第二研究院206所,北京,0.0,硕士,、生物，医学，微电子等相关专业，硕士及以上学历；2、具备扎实的分子生物学、细胞生物学和免疫学技术，如分子检测、细胞培养、Western Blot、Elisa等相关实验技能；3、具备poct或微流控芯片设计研发背景，具备独立科研，实验设计能力；4、协助实验设备日常管理和维护、采购、样品保存及管理等工作；5、协助项目或平台负责人完成相应的工作。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,高级测试工程师,测试,14500.0,武汉悠然一指网络有限公司,武汉,5.0,大专,根据业务需求，设计完善的性能测试策略和方案；-组织性能测试工具选型、用例设计、测试脚本编写、环境配置和测试执行；-根据测试结果进行性能问题/瓶颈分析和风险估计，并提供性能优化意见；-分析产品性能，出具完备的性能评估报告，指导产品上线；-制定性能测试流程规范并不断改进；-负责测试团队的技能培养，协助项目经理推进敏捷开发模式的执行。任职要求：-计算机相关专业本科或以上学历；-精通性能测试理论及实践，具有3年以上的性能测试实践经验；-熟悉主流性能测试工具，熟练掌握LoadRunner/Jmeter/等；-熟练使用Linux操作系统，熟悉网络基本知识；-熟悉MySQL/Redis等常用数据库，熟练掌握常用SQL语句。职能类别：										高级软件工程师									,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
38,嵌入式测试工程师,测试,5500.0,深圳市捷先数码科技股份有限公司,深圳,0.0,本科,、负责测试用例编写；2、根据项目编写测试计划；3、负责产品软件硬件整机测试并提交测试报告；4、配合软硬件工程师完成产品调试，配合生产完成研发新产品试产；5、嵌入式产品测试体系流程的建立和维护；6、测试工艺技能的培训及培训资料制作；7、售后反馈问题协调解决。任职要求：1、会使用示波器、万用表与电烙铁等工具；2、电气工程、电子技术专业及相关专业毕业；3、能看懂电路原理图；4、工作经验不限。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,自动化测试工程师,测试,14500.0,上海华钦信息科技股份有限公司,上海,2.0,本科,年工作经验统招本科，计算机相关专业熟悉一种面向对象编程语言(Python/Java/ c# / c++等)具备良好的英语听说能力熟练使用selenium、UFT、RobotFrameWork等UI自动化测试工具或者Jemter、Postman等接口自动化工具,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
40,仪器测试工程师,测试,7000.0,上海磐诺仪器有限公司,上海,1.0,本科,、根据测试标准，完成气相色谱仪器的基础性能测试，撰写操作流程及测试报告2、相关仪器软件的测试、使用，发现并提出问题，形成相应文档3、完成领导安排的其他工作。任职要求：1、有气相色谱、液相色谱、质谱使用经验者优先；2、本科及以上学历，化学化工、环境工程、分析测试等相关理工类专业；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,测试开发/自动化测试,测试,11000.0,博彦科技承德有限公司,深圳,3.0,大专,						岗位要求：2、熟悉开发流程，熟悉Linux系统3、熟悉编写Python，负责接口自动化测试4、熟悉测试用例的编写5、了解云产品优先，有openstack或aws云经验或ceph等存储的测试经验优先职能类别：										软件工程师																			软件测试									关键字：Python自动化测试开发云产品,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,测试工程师,测试,12500.0,康成投资（中国）有限公司----大润发总部,上海,2.0,大专,工作职责:职位描述:1、根据需求，完成相应的用例编写及黑盒测试2、完成相关产品的接口自动化脚本编写；3、负责网站API接口的自动化测试；4、接口自动化覆盖进度情况的整理汇报；任职资格:任职要求：1、大专以上学历、计算机相关专业；2、两年以上的互联网或金融行业工作经验；3、熟练使用RobotFramework、Appium框架编写自动化脚本；4、熟练使用Postman、SoupUI、Xmind工具；5、熟悉Python语言，能用Python编写简单代码及数据库基本操作；6、诚实、正直、有强烈的责任心，刻苦努力，有良好的沟通技巧，工作积极主动，能够承受较大的工作压力，能配合项目进度加班；,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,生产测试,测试,5250.0,成都极空科技有限公司,成都,1.0,高中,，熟悉电子产品的生产流程，2，负责日常订单的原材料采购，外协生产，测试，发货，库房清点等。3，有一定的电气，电子电路基础，熟悉电烙铁运用。4，负责返修产品的维修售后工作，,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,产品功能测试工程师助理,测试,5250.0,深圳市库袋科技有限公司,深圳,0.0,大专,岗位职责：1、负责软件产品的功能测试；2、协助公司软件产品的测试工作；3、参与测试用例库的建设和测试流程的优化；4、按时完成上级及部门其他领导交办的其他临时工作任务；5、接受无经验，公司内部培养，但需通过面试筛选考核。职位要求：1、大专及以上学历，计算机、软件工程电子商务等相关专业；2、要虚心好学、认真、细心；3、逻辑思维比较清晰，理解能力较好，具有团队协作能力；4、作为公司储备力量，前期公司会安排同事带领工作；福利待遇：1、学习：员工可向公司申请经费，用于个人能力、学历、资质等的技能考试；2、假期：国家规定的各种法定假期，并享受年休假、婚假、产假、丧假等；3、员工活动：年度旅游、团建、聚餐和其他不固定形式活动等；4、五险：养老保险、医疗保险、失业保险、工伤保险和生育保险；5、其他福利：生日礼品、节日礼品、用餐补贴、婚育贺仪；6、上班时间：5天8小时制，双休；,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,测试工程师,测试,6000.0,深圳市蔚乐电子有限公司,深圳,2.0,无,岗位职责：1、依据需求和研制规范，参与制定产品的测试方案；2、依据测试方案拟定软件测试计划，并确保软件测试项目的正确有效执行；3、测试报告的输出和问题反馈；4、协助软、硬件开发人员进行问题定位及整改工作；5、跟踪分析测试情况，解决测试过程遇到的问题；6、对产品的功能、性能、可靠性提供客观评估；7、完成销售需求样机的制作；8、完成临时交代的其它测试工作。任职要求：1、熟悉蓝牙音箱和手机产品测试流程，从事过音响类，手机测试相关工作者优先；2、良好的沟通能力，清晰准确的表达能力及团队合作能力，熟悉品质管理体系；3、有责任心，能吃苦耐劳，工作积极主动，有一定的动手能力，认真细致，善于分析和总结。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,诊断系统开发测试技师,测试,,上汽通用五菱汽车股份有限公司,柳州,0.0,无,岗位职责:主要负责整车电控系统的生产、售后诊断系统的开发和测试:包含各诊断系统开发需求的输入分析、开发需求书的编制;各诊断系统软件架构、技术方案的审核;各诊断系统软件开发进度的跟踪;各诊断系统软件测试用例的开发、测试环境的搭建、测试及测试报告的编制。岗位要求:汽车制造、装配技术相关专业，大专及以上学历;2年以上主机厂工作经验;机动车驾驶(C1以上)三年以上;具备较强的沟通协调能力。,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,游戏测试工程师,测试,7000.0,珠海剑心互动娱乐有限公司,珠海,0.0,无,设计测试用例，执行功能测试，分析、提交测试报告。2.定位并跟踪产品Bug，推动Bug解决。3.保障游戏产品功能发布的质量。,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,软件测试工程师,测试,5250.0,武汉恒视途安科技有限公司,武汉,0.0,无,负责公司全域数据和应用产品的测试工作，包括产品功能测试、性能测试、压力测试、数据计算测试、算法效果分析等；2.独立设计测试方案、测试用例，执行测试并撰写测试报告，能够进行自动化测试（包括相关工具及脚本设计实现）；3.基于当前测试方法、手段、经验的抽象，规划和设计符合产品特点的测试平台、工具，优化产品研发测试过程，提升项目效率；4.通过优化项目流程，提升项目提测质量和项目运转效率。任职资格：1.计算机或相关专业，3年以上软件开发和测试工作经验，良好的计算机专业基础;2.具备独立负责业务线项目质量保障能力，有带领大中型项目测试的经验；3.掌握Java、SQL语言，熟悉至少一种脚本语言（Perl/Python/Shell等）；4.熟悉Web和服务端测试，有Web和服务器端自动化/性能/压力测试经验优先；5.熟悉数据计算测试，有大数据验证/计算校验和相关自动化测试经验优先；6.熟悉Hadoop平台，有分布式云计算开发或测试经验优先；7.有较强的分析设计能力，测试框架研发和方案整合能力8.熟悉软件开发和测试流程，熟练的文档、沟通表达和辅导技巧；9.很强的学习能力、分析能力和解决问题的能力，能主动进行技术钻研；10.精通开源工具框架及相关扩展应用，熟悉网络协议和网络环境的应用，精通性能测试、自动化测试、安全测试及白盒测试经验尤佳。,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
